id,protocol_name,src,sport,dst,dport,proto,push_flag_ratio,average_len,average_payload_len,pkt_count,flow_average_inter_arrival_time,kolmogorov,shannon,label
143,https,192.168.137.113,54636,59.111.160.197,443,6,0.818,506,454,11,0.1685,0.8571,7.6577,1
469,https,192.168.137.113,45356,218.206.90.28,443,6,1.0,525,473,5,0.0021,0.9531,7.6566,0
73,https,192.168.137.113,44343,221.179.183.213,443,6,0.778,539,487,9,0.0012,0.8123,7.5078,1
227,https,192.168.137.113,34651,111.13.101.191,443,6,0.7390000000000001,690,650,23,0.0524,0.9839,7.9471,2
116,https,192.168.137.113,34163,218.206.90.28,443,6,1.0,526,474,5,0.0006,0.9524,7.6574,0
149,https,192.168.137.113,48078,121.42.179.14,443,6,0.75,691,639,8,0.0027,0.8705,7.7294,2
145,https,192.168.137.113,50920,112.34.111.114,443,6,0.855,737,697,69,1.114,0.9776,7.9771,0
6,https,192.168.137.113,40514,180.76.76.112,443,6,0.867,462,422,15,0.2183,0.8821,7.7528,2
24,https,192.168.137.113,50836,112.34.111.114,443,6,1.0,164,124,6,0.0207,0.6997,5.5949,1
9,https,192.168.137.113,38773,111.13.101.221,443,6,0.846,526,486,13,0.0047,0.8286,7.5864,0
138,https,192.168.137.113,38807,218.206.90.28,443,6,1.0,533,481,5,0.0006,0.9551,7.6521,0
203,https,192.168.137.113,33512,218.206.90.28,443,6,1.0,537,485,5,0.0006,0.9563,7.6608,1
412,https,192.168.137.113,60744,61.135.169.121,443,6,0.7859999999999999,548,508,14,0.0072,0.9769,7.8825,1
302,https,192.168.137.113,48752,111.6.172.48,443,6,0.33,1115,1075,97,0.048,0.9874,7.9931,2
423,https,192.168.137.113,46427,119.75.222.189,443,6,0.7859999999999999,447,407,14,0.3045,0.9537,7.8068,1
421,https,192.168.137.113,40585,120.221.12.30,443,6,0.302,1208,1168,63,0.0377,0.9899,7.9947,0
78,https,192.168.137.113,54789,119.75.222.189,443,6,0.95,772,732,20,0.5322,0.2613,7.8537,1
138,https,192.168.137.113,34163,218.206.90.28,443,6,1.0,526,474,5,0.0006,0.9524,7.6574,1
386,https,192.168.137.113,49207,120.221.12.7,443,6,0.8,703,663,10,0.0049,0.7035,7.6139,1
204,https,192.168.137.113,44089,112.34.111.173,443,6,0.867,383,343,15,0.0336,0.7817,7.4088,1
371,https,192.168.137.113,40897,120.221.8.142,443,6,0.778,684,644,9,0.0039,0.8632,7.6813,1
376,https,192.168.137.113,60030,36.110.224.70,443,6,0.7,719,679,10,0.0033,0.8813,7.7555,0
168,https,192.168.137.113,57210,180.76.76.112,443,6,0.867,462,422,15,0.451,0.8824,7.7622,0
8,https,192.168.137.113,50912,112.34.111.114,443,6,0.7859999999999999,610,570,28,0.0166,0.9309,7.8968,0
96,https,192.168.137.113,50920,112.34.111.114,443,6,0.855,737,697,69,1.114,0.9776,7.9771,2
446,https,192.168.137.113,44626,223.99.245.161,443,6,0.636,786,746,11,0.0039,0.9064,7.8262,0
424,https,192.168.137.113,45118,221.179.183.218,443,6,1.0,229,177,5,0.0006,0.9775,7.3901,1
314,https,192.168.137.113,59516,111.13.100.3,443,6,1.0,71,31,1,0.0,1.0,4.051,1
223,https,192.168.137.113,48078,121.42.179.14,443,6,0.75,691,639,8,0.0027,0.8705,7.7294,0
487,https,192.168.137.113,50841,112.34.111.114,443,6,0.9,367,327,10,0.2215,0.9419,7.6478,0
37,https,192.168.137.113,51401,59.111.181.35,443,6,0.889,549,497,9,0.0405,0.9732,7.8498,1
452,https,192.168.137.113,51805,221.179.183.218,443,6,1.0,229,177,5,0.0005,0.9764,7.3828,1
262,https,192.168.137.113,40045,119.75.222.92,443,6,0.91,443,403,78,0.3951,0.9606,7.9503,0
390,https,192.168.137.113,44839,112.54.108.104,443,6,0.722,546,506,18,0.4927,0.9141,7.8794,1
74,https,192.168.137.113,50985,112.34.111.114,443,6,1.0,164,124,6,0.994,0.7011,5.6492,0
405,https,192.168.137.113,36107,119.75.222.189,443,6,0.95,767,727,20,0.9695,0.2565,7.8343,0
73,https,192.168.137.113,36294,111.13.101.73,443,6,0.778,494,454,18,0.0054,0.8682,7.7325,2
499,https,192.168.137.113,34635,111.13.101.191,443,6,0.889,383,343,9,0.0548,0.9385,7.6122,1
313,https,192.168.137.113,41402,111.13.101.233,443,6,0.956,419,379,114,2.2612,0.9793,7.9406,0
334,https,192.168.137.113,34573,183.232.231.65,443,6,0.8240000000000001,508,468,17,0.0079,0.8644,7.7098,1
71,https,192.168.137.113,58541,180.76.22.48,443,6,0.75,616,576,8,0.0062,0.7639,7.332000000000002,0
303,https,192.168.137.113,50842,112.34.111.114,443,6,0.87,756,716,69,2.2013,0.9371,7.9773,2
454,https,192.168.137.113,56535,120.221.12.30,443,6,0.636,758,718,11,0.0035,0.9025,7.8197,0
572,https,192.168.137.113,53792,111.6.172.48,443,6,0.022,1362,1322,496,0.7186,0.9987,7.9995,1
428,https,192.168.137.113,56258,111.13.101.221,443,6,0.917,391,351,24,1.6740000000000002,0.5419,7.6151,1
495,https,192.168.137.113,34929,111.13.105.171,443,6,0.913,291,251,23,0.0936,0.7636,7.4364,0
509,https,192.168.137.113,40124,222.35.78.49,443,6,0.18600000000000005,1214,1174,145,1.8403,0.994,7.9979,0
232,https,192.168.137.113,52136,180.76.22.32,443,6,0.019,1365,1325,1699,0.2506,0.9997,7.9998,1
153,https,192.168.137.113,34925,222.35.78.49,443,6,0.8240000000000001,456,416,17,0.0169,0.8428,7.6492,0
490,https,192.168.137.113,51098,119.75.222.189,443,6,0.95,773,733,20,0.129,0.2621,7.8476,0
220,https,192.168.137.113,38120,112.54.108.104,443,6,0.5539999999999999,778,738,453,0.2359,0.9915,7.9963,0
324,https,192.168.137.113,48988,222.35.78.40,443,6,0.018000000000000002,1365,1325,494,0.7384,0.9987,7.9995,2
438,https,192.168.137.113,49377,39.156.6.241,443,6,0.667,793,741,9,0.0012,0.7034,7.1536,1
527,https,192.168.137.113,44769,119.75.222.188,443,6,0.613,873,833,62,0.013,0.979,7.9816,0
493,https,192.168.137.113,57747,120.221.8.142,443,6,1.0,393,353,6,0.0091,0.9495,7.6038,1
44,https,192.168.137.113,58541,180.76.22.48,443,6,0.75,616,576,8,0.0062,0.7639,7.332000000000002,2
278,https,192.168.137.113,40737,223.99.245.181,443,6,0.882,636,596,17,0.0292,0.9078,7.8312,1
388,https,192.168.137.113,41043,221.179.183.213,443,6,1.0,229,177,5,0.0006,0.9741,7.3501,1
178,https,192.168.137.113,34704,111.13.101.191,443,6,0.857,647,607,28,0.1138,0.9832,7.9416,0
494,https,192.168.137.113,60648,61.135.169.121,443,6,0.742,725,685,31,0.2745,0.9483,7.9408,1
213,https,192.168.137.113,36298,111.13.101.73,443,6,0.889,333,293,9,0.0014,0.9314,7.5404,0
181,https,192.168.137.113,39159,111.13.100.146,443,6,0.778,574,534,18,0.004,0.8893,7.7946,2
133,https,192.168.137.113,52077,222.35.78.48,443,6,0.8,569,529,10,0.0069,0.7937,7.4746,2
80,https,192.168.137.113,43211,222.35.78.32,443,6,0.75,615,575,8,0.0091,0.7648,7.3422,1
303,https,192.168.137.113,39981,111.6.172.48,443,6,1.0,230,190,5,0.0019,0.8206,6.5179,0
259,https,192.168.137.113,50611,112.34.111.114,443,6,0.889,354,314,9,0.0034,0.929,7.5615,0
114,https,192.168.137.113,52570,222.35.78.49,443,6,0.6409999999999999,710,670,39,0.1433,0.9473,7.9392,1
282,https,192.168.137.113,35483,222.35.78.32,443,6,0.135,1233,1193,104,0.0903,0.9921,7.997000000000001,2
355,https,192.168.137.113,51713,111.13.101.221,443,6,1.0,326,286,9,0.0281,0.9919,7.8024,2
229,https,192.168.137.113,44609,59.111.181.35,443,6,0.6920000000000001,691,639,13,0.0033,0.9185,7.8416,1
52,https,192.168.137.113,47884,60.217.248.85,443,6,0.727,580,540,11,0.0502,0.8624,7.6791,1
531,https,192.168.137.113,43992,222.35.78.49,443,6,0.8,508,468,10,0.0096,0.7666,7.3482,0
566,https,192.168.137.113,48761,223.99.245.161,443,6,0.647,836,796,17,0.0153,0.9433,7.9237,1
271,https,192.168.137.113,53408,180.76.76.112,443,6,0.846,478,438,13,0.0872,0.8711,7.7211,2
301,https,192.168.137.113,45581,221.179.183.218,443,6,1.0,205,153,6,0.0032,0.9728,7.4035,1
361,https,192.168.137.113,35394,223.99.245.179,443,6,0.6920000000000001,730,690,13,0.0027,0.7724,7.7182,0
326,https,192.168.137.113,42697,119.75.222.92,443,6,1.0,154,114,9,0.0034,0.7724,6.2137,0
312,https,192.168.137.113,35033,119.75.222.189,443,6,0.867,428,388,15,1.9745,0.9523,7.7973,2
178,https,192.168.137.113,50920,112.34.111.114,443,6,0.855,737,697,69,1.114,0.9776,7.9771,1
158,https,192.168.137.113,44782,119.75.222.188,443,6,0.765,580,540,17,0.14800000000000002,0.8845,7.7798,2
302,https,192.168.137.113,34741,111.13.101.191,443,6,0.889,369,329,9,0.0697,0.9363,7.5753,0
628,https,192.168.137.113,57074,112.34.112.78,443,6,0.833,510,470,12,0.0067,0.9635,7.8232,1
49,https,192.168.137.113,44837,119.75.222.188,443,6,0.632,928,888,57,0.013,0.9944,7.9848,2
8,https,192.168.137.113,38427,223.99.245.179,443,6,0.8640000000000001,419,379,22,0.0224,0.861,7.745,1
205,https,192.168.137.113,44703,119.75.222.188,443,6,0.765,578,538,17,0.2821,0.8836,7.7684,1
269,https,192.168.137.113,46313,111.6.225.35,443,6,0.35,1168,1128,60,0.1691,0.9898,7.9942,2
508,https,192.168.137.113,39225,59.111.181.35,443,6,0.889,481,429,9,0.0025,0.9716,7.8284,1
164,https,192.168.137.113,54735,61.135.169.125,443,6,0.812,489,449,16,0.0392,0.9701,7.8824,0
360,https,192.168.137.113,41973,218.206.90.28,443,6,1.0,529,477,5,0.0028,0.9547,7.6696,0
36,https,192.168.137.113,38586,60.217.248.28,443,6,0.414,949,909,29,0.0244,0.971,7.9729,1
255,https,192.168.137.113,48979,222.35.78.40,443,6,0.011,1376,1336,3760,1.4129,1.0,7.9998,2
280,https,192.168.137.113,36107,119.75.222.189,443,6,0.95,767,727,20,0.9695,0.2565,7.8343,2
28,https,192.168.137.113,41524,119.75.222.189,443,6,1.0,803,763,19,0.5615,0.2546,7.8564,1
361,https,192.168.137.113,44769,119.75.222.188,443,6,0.613,873,833,62,0.013,0.979,7.9816,2
441,https,192.168.137.113,34678,111.13.101.191,443,6,1.0,164,124,6,0.1317,0.6836,5.511,1
194,https,192.168.137.113,54616,111.13.101.73,443,6,0.875,410,370,16,0.41,0.8118,7.5409,2
355,https,192.168.137.113,49377,39.156.6.241,443,6,0.667,793,741,9,0.0012,0.7034,7.1536,0
6,https,192.168.137.113,36898,223.99.245.161,443,6,0.727,629,589,11,0.0512,0.8789,7.7466,0
211,https,192.168.137.113,47203,119.75.222.188,443,6,0.5529999999999999,905,865,123,0.7786,0.9893,7.9917,0
136,https,192.168.137.113,57059,112.34.112.78,443,6,0.833,462,422,12,0.078,0.9602,7.79,0
464,https,192.168.137.113,59687,111.6.172.48,443,6,0.75,659,619,8,0.0112,0.755,7.3196,0
75,https,192.168.137.113,34636,111.13.101.191,443,6,0.711,742,702,38,0.3728,0.9895,7.9695,2
340,https,192.168.137.113,44688,119.75.222.188,443,6,0.625,821,781,64,0.0136,0.9779,7.9805,0
218,https,192.168.137.113,44643,119.75.222.91,443,6,0.917,261,221,12,0.0015,0.9222,7.4849,1
397,https,192.168.137.113,57747,120.221.8.142,443,6,1.0,393,353,6,0.0091,0.9495,7.6038,0
211,https,192.168.137.113,56210,111.13.100.3,443,6,0.882,455,415,17,0.1772,0.8433,7.6439,2
357,https,192.168.137.113,44692,111.6.172.48,443,6,0.672,770,730,58,0.0795,0.9712,7.9791,1
480,https,192.168.137.113,57328,223.99.245.181,443,6,0.778,634,594,9,0.004,0.8522,7.643,0
274,https,192.168.137.113,49016,111.13.101.221,443,6,0.9,331,291,10,0.0012,0.9949,7.8464,1
516,https,192.168.137.113,40241,111.13.105.171,443,6,0.867,426,386,15,0.1421,0.8079999999999999,7.5115,1
207,https,192.168.137.113,34990,59.111.181.35,443,6,0.484,932,880,31,0.0105,0.976,7.9762,1
443,https,192.168.137.113,50835,112.34.111.114,443,6,0.9,365,325,10,0.0103,0.9428,7.6555,1
4,https,192.168.137.113,58992,218.206.90.28,443,6,1.0,530,478,5,0.0008,0.9561,7.6713,0
179,https,192.168.137.113,56259,223.99.245.179,443,6,0.8,562,522,10,0.0024,0.8224,7.6034,1
18,https,192.168.137.113,36344,111.13.101.221,443,6,0.917,356,316,12,0.0031,0.9939,7.874,2
197,https,192.168.137.113,52077,222.35.78.48,443,6,0.8,569,529,10,0.0069,0.7937,7.4746,0
325,https,192.168.137.113,53166,111.13.101.221,443,6,1.0,300,260,10,0.0012,0.9908,7.8142,2
173,https,192.168.137.113,59516,111.13.100.3,443,6,1.0,71,31,1,0.0,1.0,4.051,2
283,https,192.168.137.113,33648,112.54.108.104,443,6,0.562,778,738,16,0.0558,0.9414,7.9236,2
504,https,192.168.137.113,49776,120.221.8.142,443,6,1.0,71,31,6,0.4871,0.2097,3.8732,0
439,https,192.168.137.113,48991,222.35.78.40,443,6,0.046,1331,1291,197,0.4270000000000001,0.9963,7.9986,1
227,https,192.168.137.113,41566,221.179.183.213,443,6,1.0,229,177,5,0.0032,0.9718,7.3708,1
58,https,192.168.137.113,50984,112.34.111.114,443,6,0.9,401,361,10,0.5869,0.9485,7.6954,2
199,https,192.168.137.113,38953,111.13.101.221,443,6,0.867,494,454,15,0.0039,0.843,7.6506,2
200,https,192.168.137.113,44692,111.6.172.48,443,6,0.672,770,730,58,0.0795,0.9712,7.9791,2
145,https,192.168.137.113,54043,59.111.181.35,443,6,0.6920000000000001,741,689,13,0.0017,0.9871,7.9461,1
106,https,192.168.137.113,35153,218.206.90.28,443,6,1.0,529,477,5,0.0022,0.9544,7.6694,1
408,https,192.168.137.113,33850,111.13.101.73,443,6,1.0,71,31,1,0.0,1.0,3.9865,1
77,https,192.168.137.113,40337,112.34.111.114,443,6,0.889,351,311,9,0.0014,0.9287,7.5734,2
488,https,192.168.137.113,41023,221.179.183.213,443,6,1.0,229,177,5,0.0015,0.9752,7.3776,0
180,https,192.168.137.113,50916,112.34.111.114,443,6,1.0,164,124,6,0.0407,0.6997,5.6295,0
142,https,192.168.137.113,36298,111.13.101.73,443,6,0.889,333,293,9,0.0014,0.9314,7.5404,2
294,https,192.168.137.113,55081,111.13.101.221,443,6,1.0,300,260,10,0.0012,0.9919,7.7981,2
461,https,192.168.137.113,34593,111.13.101.191,443,6,0.889,332,292,9,0.0053,0.9267,7.5121,1
391,https,192.168.137.113,46390,111.6.225.35,443,6,0.92,821,781,25,0.2198,0.9601,7.9538,0
25,https,192.168.137.113,46333,111.6.225.35,443,6,0.7140000000000001,599,559,7,0.0195,0.8152,7.5017,2
369,https,192.168.137.113,54478,112.34.111.108,443,6,0.812,480,440,16,0.312,0.7724,7.5314,0
265,https,192.168.137.113,35808,111.6.172.48,443,6,0.6559999999999999,693,653,32,0.0654,0.9902,7.9708,1
500,https,192.168.137.113,48904,218.206.90.28,443,6,1.0,527,475,5,0.0005,0.9533,7.6659,1
316,https,192.168.137.113,50983,112.34.111.114,443,6,0.9,398,358,10,0.5875,0.9496,7.6917,2
328,https,192.168.137.113,40317,183.232.231.85,443,6,0.935,274,234,31,0.2559,0.835,7.6091,2
417,https,192.168.137.113,39328,223.252.199.67,443,6,0.889,487,435,9,0.0015,0.9724,7.8207,1
184,https,192.168.137.113,60743,61.135.169.121,443,6,0.818,509,469,11,0.0059,0.9725,7.8482,1
6,https,192.168.137.113,58992,218.206.90.28,443,6,1.0,530,478,5,0.0008,0.9561,7.6713,1
390,https,192.168.137.113,53408,180.76.76.112,443,6,0.846,478,438,13,0.0872,0.8711,7.7211,0
444,https,192.168.137.113,41973,218.206.90.28,443,6,1.0,529,477,5,0.0028,0.9547,7.6696,1
571,https,192.168.137.113,36253,119.75.222.189,443,6,0.846,350,310,13,0.3286,0.9341,7.6699,1
515,https,192.168.137.113,49131,122.70.142.80,443,6,0.412,1044,1003,17,0.0027,0.9933,7.9765,1
175,https,192.168.137.113,50611,112.34.111.114,443,6,0.889,354,314,9,0.0034,0.929,7.5615,2
118,https,192.168.137.113,40337,112.34.111.114,443,6,0.889,351,311,9,0.0014,0.9287,7.5734,0
84,https,192.168.137.113,46843,223.99.245.179,443,6,0.778,644,604,9,0.005,0.8363,7.5831,1
306,https,192.168.137.113,39898,119.75.222.92,443,6,0.276,1163,1123,1301,2.0406,0.9981,7.997999999999998,0
540,https,192.168.137.113,48984,59.111.181.35,443,6,0.55,907,855,20,0.0161,0.9508,7.9447,1
454,https,192.168.137.113,54478,112.34.111.108,443,6,0.812,480,440,16,0.312,0.7724,7.5314,1
334,https,192.168.137.113,33850,111.13.101.73,443,6,1.0,71,31,1,0.0,1.0,3.9865,0
42,https,192.168.137.113,43221,223.99.245.161,443,6,0.636,782,742,11,0.0042,0.9061,7.8295,1
354,https,192.168.137.113,44254,111.13.57.46,443,6,0.857,394,354,14,0.0023,0.823,7.5431,0
432,https,192.168.137.113,41821,119.75.222.189,443,6,0.95,772,732,20,0.5316,0.262,7.8698,1
521,https,192.168.137.113,40118,120.221.12.30,443,6,0.368,963,923,19,0.0041,0.9571,7.9491,0
366,https,192.168.137.113,32779,120.221.12.30,443,6,0.389,999,959,18,0.004,0.9578,7.9531,0
125,https,192.168.137.113,40638,222.35.78.48,443,6,0.7140000000000001,694,654,7,0.0019,0.7625,7.3351,0
161,https,192.168.137.113,44155,222.35.78.49,443,6,1.0,230,190,5,0.0016,0.8237,6.5182,0
478,https,192.168.137.113,51150,223.99.245.161,443,6,0.6920000000000001,894,854,13,0.0137,0.9306,7.8875,0
423,https,192.168.137.113,38840,111.13.101.221,443,6,0.882,652,612,17,0.0269,0.8978,7.8197,0
112,https,192.168.137.113,55184,122.70.142.80,443,6,0.727,665,625,11,0.0061,0.7909,7.7419,1
474,https,192.168.137.113,42504,218.206.90.28,443,6,1.0,528,476,5,0.0006,0.9542,7.6534,1
437,https,192.168.137.113,53646,111.6.172.48,443,6,0.012,1373,1333,4949,0.7716,1.0,7.9998,0
15,https,192.168.137.113,53007,119.75.222.188,443,6,1.0,71,31,1,0.0,1.0,4.0266,1
222,https,192.168.137.113,49016,111.13.101.221,443,6,0.9,331,291,10,0.0012,0.9949,7.8464,0
49,https,192.168.137.113,54926,120.221.12.30,443,6,0.389,994,954,18,0.0157,0.9563,7.9481,1
294,https,192.168.137.113,56948,112.34.112.78,443,6,0.833,510,470,12,0.0133,0.9633,7.8126,1
251,https,192.168.137.113,59378,120.221.12.30,443,6,0.316,1196,1156,76,0.0143,0.9806,7.9956,0
470,https,192.168.137.113,38560,59.111.181.35,443,6,0.8,569,517,10,0.0026,0.9791,7.8778,1
5,https,192.168.137.113,38427,223.99.245.179,443,6,0.8640000000000001,419,379,22,0.0224,0.861,7.745,0
473,https,192.168.137.113,53166,111.13.101.221,443,6,1.0,300,260,10,0.0012,0.9908,7.8142,0
555,https,192.168.137.113,48096,39.156.41.23,443,6,0.8,494,454,10,0.0409,0.8362,7.5581,1
435,https,192.168.137.113,50842,112.34.111.114,443,6,0.87,756,716,69,2.2013,0.9371,7.9773,0
348,https,192.168.137.113,56258,111.13.101.221,443,6,0.917,391,351,24,1.6740000000000002,0.5419,7.6151,0
604,https,192.168.137.113,51098,119.75.222.189,443,6,0.95,773,733,20,0.129,0.2621,7.8476,1
216,https,192.168.137.113,33257,180.76.76.112,443,6,0.778,549,509,9,0.028,0.8435,7.603,1
189,https,192.168.137.113,34733,111.13.101.191,443,6,0.6809999999999999,768,728,47,0.2802,0.9917,7.9762,2
200,https,192.168.137.113,52418,222.35.78.49,443,6,0.312,1055,1015,128,0.4549,0.9912,7.996,1
429,https,192.168.137.113,39921,119.75.222.189,443,6,0.913,689,649,23,0.5077,0.4215,7.8613,1
100,https,192.168.137.113,51202,222.35.78.49,443,6,0.75,615,575,8,0.0098,0.764,7.3274,0
187,https,192.168.137.113,38908,111.13.101.221,443,6,1.0,566,526,9,0.0866,0.9582,7.7732,2
464,https,192.168.137.113,60030,36.110.224.70,443,6,0.7,719,679,10,0.0033,0.8813,7.7555,1
512,https,192.168.137.113,57074,112.34.112.78,443,6,0.833,510,470,12,0.0067,0.9635,7.8232,0
45,https,192.168.137.113,46333,111.6.225.35,443,6,0.7140000000000001,599,559,7,0.0195,0.8152,7.5017,1
459,https,192.168.137.113,53725,111.6.172.48,443,6,0.011,1376,1336,2566,0.3682,0.9999,7.9998,1
367,https,192.168.137.113,46646,111.13.101.221,443,6,0.9,312,272,10,0.0023,0.9945,7.8374,1
165,https,192.168.137.113,33512,218.206.90.28,443,6,1.0,537,485,5,0.0006,0.9563,7.6608,0
249,https,192.168.137.113,34140,223.252.199.67,443,6,1.0,83,31,1,0.0,1.0,4.051,1
240,https,192.168.137.113,57853,222.35.78.49,443,6,0.192,1225,1185,605,0.1921,0.9997,7.9995,2
315,https,192.168.137.113,37143,119.75.222.189,443,6,0.9,457,417,10,0.0071,0.9451,7.7164,0
216,https,192.168.137.113,43218,221.179.183.213,443,6,1.0,229,177,5,0.0008,0.9741,7.3574,0
360,https,192.168.137.113,46519,222.35.78.32,443,6,0.1,1280,1240,100,0.0507,0.9921,7.9969,1
477,https,192.168.137.113,53790,111.6.172.48,443,6,0.014,1367,1327,557,0.6762,0.9989,7.9996,1
29,https,192.168.137.113,58614,112.34.111.114,443,6,0.8,478,438,15,0.0031,0.8357,7.6195,0
526,https,192.168.137.113,51174,222.35.78.49,443,6,0.123,1273,1233,397,0.1173,0.998,7.9993,0
93,https,192.168.137.113,33994,222.35.78.32,443,6,0.75,604,564,36,0.015,0.9267,7.9338,2
224,https,192.168.137.113,51575,218.206.90.28,443,6,1.0,531,479,5,0.0024,0.9533,7.6378,1
257,https,192.168.137.113,38116,111.6.172.48,443,6,0.109,1282,1242,201,0.1211,0.9959,7.9986,2
40,https,192.168.137.113,34109,119.75.222.188,443,6,0.75,576,536,48,1.0879,0.9789,7.9559,1
529,https,192.168.137.113,34737,111.13.101.191,443,6,1.0,164,124,6,0.0896,0.6823,5.5482,1
326,https,192.168.137.113,45246,119.75.222.189,443,6,0.8640000000000001,744,704,22,0.4739,0.4399,7.875,2
551,https,192.168.137.113,46640,59.111.181.35,443,6,0.556,903,851,27,0.0102,0.9717,7.9662,1
325,https,192.168.137.113,53517,223.252.199.66,443,6,0.25,1185,1133,36,0.0062,0.9823,7.9867,1
76,https,192.168.137.113,48986,222.35.78.40,443,6,0.018000000000000002,1367,1327,558,0.8355,0.9989,7.9995,1
319,https,192.168.137.113,35625,222.35.78.49,443,6,0.778,561,521,9,0.0041,0.7661,7.3376,2
501,https,192.168.137.113,33590,120.221.12.7,443,6,0.778,594,554,9,0.0102,0.8392,7.5979,1
20,https,192.168.137.113,42587,111.13.101.221,443,6,0.9,312,272,10,0.0023,0.9941,7.831,0
474,https,192.168.137.113,45246,119.75.222.189,443,6,0.8640000000000001,744,704,22,0.4739,0.4399,7.875,0
341,https,192.168.137.113,33533,221.179.183.218,443,6,1.0,205,153,7,0.0025,0.8340000000000001,7.414,0
135,https,192.168.137.113,49923,222.35.78.49,443,6,0.109,1278,1238,329,1.6837,0.9976,7.9991,2
147,https,192.168.137.113,54912,117.185.17.52,443,6,0.875,403,363,16,0.0078,0.745,7.5081,2
487,https,192.168.137.113,46390,111.6.225.35,443,6,0.92,821,781,25,0.2198,0.9601,7.9538,1
137,https,192.168.137.113,57565,119.75.222.189,443,6,0.846,425,385,13,0.0796,0.9525,7.7715,2
544,https,192.168.137.113,59521,120.221.12.7,443,6,0.8,647,607,10,0.0023,0.6911,7.6311,1
348,https,192.168.137.113,61000,223.99.245.181,443,6,0.727,699,659,11,0.0054,0.6655,7.5281,1
243,https,192.168.137.113,44494,60.217.248.28,443,6,0.5379999999999999,828,788,26,0.0277,0.9013,7.9573,0
79,https,192.168.137.113,45943,120.221.12.30,443,6,0.5710000000000001,684,644,35,0.0472,0.9533,7.9586,1
58,https,192.168.137.113,47687,111.6.172.48,443,6,0.75,659,619,8,0.0116,0.7552,7.3156,0
385,https,192.168.137.113,56930,112.34.112.78,443,6,0.8,518,478,15,0.0158,0.85,7.6653,0
425,https,192.168.137.113,55714,111.13.101.73,443,6,0.895,393,353,19,0.3338,0.8314,7.6087,1
467,https,192.168.137.113,54216,120.221.12.30,443,6,0.265,1178,1138,34,0.0056,0.9814,7.9862,0
621,https,192.168.137.113,47706,111.6.172.48,443,6,0.607,788,748,56,0.1702,0.9729,7.9797,1
291,https,192.168.137.113,45283,119.75.222.189,443,6,1.0,814,774,21,0.1246,0.3333,7.8804,1
352,https,192.168.137.113,53866,112.34.111.114,443,6,0.889,351,311,9,0.0015,0.9261,7.5494,2
546,https,192.168.137.113,56764,180.76.22.48,443,6,0.221,1170,1130,140,0.0307,0.9991,7.9981,1
264,https,192.168.137.113,34749,120.221.12.30,443,6,0.556,725,685,27,0.0215,0.9495,7.9494,1
237,https,192.168.137.113,44753,111.13.101.221,443,6,1.0,300,260,10,0.0012,0.9916,7.8039,2
212,https,192.168.137.113,59740,111.13.101.221,443,6,1.0,300,260,10,0.0012,0.9904,7.805,2
195,https,192.168.137.113,60742,61.135.169.121,443,6,0.7859999999999999,575,535,14,0.008,0.9785,7.8998,1
70,https,192.168.137.113,36467,111.13.101.221,443,6,1.0,328,288,10,0.0013,0.9927,7.8323,1
446,https,192.168.137.113,35394,223.99.245.179,443,6,0.6920000000000001,730,690,13,0.0027,0.7724,7.7182,1
69,https,192.168.137.113,47687,111.6.172.48,443,6,0.75,659,619,8,0.0116,0.7552,7.3156,1
407,https,192.168.137.113,37176,59.111.181.35,443,6,0.846,581,529,13,0.0058,0.9821,7.9142,1
10,https,192.168.137.113,39424,39.156.41.32,443,6,0.778,582,542,9,0.0033,0.8291,7.568,1
247,https,192.168.137.113,34503,221.179.183.213,443,6,1.0,229,177,5,0.001,0.9752,7.3887,1
201,https,192.168.137.113,49923,222.35.78.49,443,6,0.109,1278,1238,329,1.6837,0.9976,7.9991,0
258,https,192.168.137.113,38832,111.6.172.48,443,6,0.75,615,575,8,0.0047,0.7641,7.3383,1
253,https,192.168.137.113,49997,111.6.172.48,443,6,0.16899999999999998,1212,1172,77,0.0632,0.9885,7.9951,2
251,https,192.168.137.113,50835,112.34.111.114,443,6,0.9,365,325,10,0.0103,0.9428,7.6555,2
629,https,192.168.137.113,53866,112.34.111.114,443,6,0.889,351,311,9,0.0015,0.9261,7.5494,1
192,https,192.168.137.113,48658,39.156.41.32,443,6,0.778,667,627,9,0.0045,0.8542,7.6581,0
373,https,192.168.137.113,46823,223.99.245.161,443,6,0.632,939,899,19,0.0189,0.8740000000000001,7.9298,0
132,https,192.168.137.113,43595,120.221.8.142,443,6,0.778,723,683,9,0.0032,0.8551,7.654,0
51,https,192.168.137.113,39880,222.35.78.32,443,6,0.605,826,786,43,0.0377,0.9659,7.9716,2
399,https,192.168.137.113,36942,59.111.181.35,443,6,0.889,549,497,9,0.01,0.9727,7.8464,1
381,https,192.168.137.113,42504,218.206.90.28,443,6,1.0,528,476,5,0.0006,0.9542,7.6534,0
188,https,192.168.137.113,34925,222.35.78.49,443,6,0.8240000000000001,456,416,17,0.0169,0.8428,7.6492,1
276,https,192.168.137.113,38908,111.13.101.221,443,6,1.0,566,526,9,0.0866,0.9582,7.7732,0
476,https,192.168.137.113,37520,119.75.222.188,443,6,0.483,1029,989,211,2.392,0.998,7.9953,1
627,https,192.168.137.113,39769,223.252.199.67,443,6,0.6920000000000001,695,643,13,0.0032,0.9199,7.8459,1
